479,-6.3,995.3,2096.5,3043.2,4132.1,-19.8,403.6,798.6,1240.3,1707.2,-4.6,60.4,108.6,143.8,200.8,-3.1,1428.6,3103.2,4596.7,6321.5
480,-27.1,870.2,1900.8,2721.3,3728.8,-27.5,413.6,821.8,1290.2,1798.1,-22.1,52.7,83.7,103.9,186.2,-31.7,1329.5,2952.1,4381.5,5988.4
481,-32.3,791.5,1731.5,2505.1,3421.7,-27.4,443.9,883.7,1365.2,1906.2,-28.6,36.8,85.1,104.6,201.8,-37.8,1296.0,2842.9,4216.9,5746.1
482,-31.6,730.3,1572.1,2328.7,3150.9,-24.5,481.7,960.1,1449.6,2020.8,-30.9,18.0,96.5,120.6,228.9,-35.4,1287.3,2749.5,4071.5,5538.2
483,-34.0,673.2,1427.4,2146.9,2887.0,-25.5,505.2,1010.2,1519.5,2107.8,-31.8,7.7,98.1,130.9,241.7,-30.9,1262.0,2650.0,3920.2,5335.9
484,-44.5,627.3,1322.3,1950.4,2641.7,-37.1,490.1,989.7,1550.5,2120.6,-29.3,20.6,73.8,125.9,216.6,-20.6,1192.4,2534.1,3753.3,5148.7
485,-55.0,581.4,1217.1,1753.9,2396.3,-48.7,474.9,969.3,1581.5,2133.4,-26.7,33.5,49.6,120.9,191.5,-10.2,1122.8,2418.1,3586.4,4961.5
486,-36.1,526.8,1112.4,1601.5,2223.1,-43.4,475.7,976.1,1598.3,2165.1,-15.4,43.7,74.7,120.7,180.1,-9.6,1085.7,2354.9,3464.9,4796.9
487,-10.9,470.3,1007.8,1458.6,2065.4,-34.4,479.9,988.8,1612.0,2200.9,-2.2,53.2,110.5,121.6,171.7,-11.1,1055.7,2303.0,3353.1,4637.2
488,3.1,435.8,932.2,1362.4,1925.4,-21.6,502.0,1030.7,1649.7,2270.5,6.8,62.4,131.7,129.7,176.5,-3.3,1047.4,2274.6,3294.2,4544.1
489,-1.6,437.5,904.5,1343.1,1814.6,-2.3,553.6,1120.6,1726.9,2396.1,9.0,71.1,128.6,149.8,202.9,19.9,1074.9,2285.1,3322.3,4561.0
